"id"	"attributes.title"	"attributes.txt_length"	"attributes.log_length"	"viz.position.x"	"viz.position.y"
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S062"	"La cura delle vespe"	8053	34.85	-1045.8611	618.6141
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S063"	"La storia di Kim-Ghi-U"	10989	39.86	-1452.8944	-1483.4454
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S064"	"Paese infido"	17761	47.6	-840.69257	676.14154
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S065"	"Gli avanguardisti a Mentone"	51188	64.66	-565.42444	517.42004
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S066"	"L'aria buona"	7594	33.91	-992.3573	294.08063
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S067"	"L'entrata in guerra"	27190	54.47	192.46173	946.5625
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S068"	"L'avventura di un impiegato"	17132	47.02	-465.37833	67.689896
"S069"	"Un paese disgraziato"	5596	28.99	-1862.6039	-387.88107
"S069"	"Un paese disgraziato"	5596	28.99	-1862.6039	-387.88107
"S069"	"Un paese disgraziato"	5596	28.99	-1862.6039	-387.88107
"S069"	"Un paese disgraziato"	5596	28.99	-1862.6039	-387.88107
"S069"	"Un paese disgraziato"	5596	28.99	-1862.6039	-387.88107
"S069"	"Un paese disgraziato"	5596	28.99	-1862.6039	-387.88107
"S069"	"Un paese disgraziato"	5596	28.99	-1862.6039	-387.88107
"S069"	"Un paese disgraziato"	5596	28.99	-1862.6039	-387.88107
"S069"	"Un paese disgraziato"	5596	28.99	-1862.6039	-387.88107
"S069"	"Un paese disgraziato"	5596	28.99	-1862.6039	-387.88107
"S069"	"Un paese disgraziato"	5596	28.99	-1862.6039	-387.88107
"S069"	"Un paese disgraziato"	5596	28.99	-1862.6039	-387.88107
"S069"	"Un paese disgraziato"	5596	28.99	-1862.6039	-387.88107
"S069"	"Un paese disgraziato"	5596	28.99	-1862.6039	-387.88107
"S069"	"Un paese disgraziato"	5596	28.99	-1862.6039	-387.88107
"S069"	"Un paese disgraziato"	5596	28.99	-1862.6039	-387.88107
"S069"	"Un paese disgraziato"	5596	28.99	-1862.6039	-387.88107
"S069"	"Un paese disgraziato"	5596	28.99	-1862.6039	-387.88107
"S069"	"Un paese disgraziato"	5596	28.99	-1862.6039	-387.88107
